,pred
3917,386756.67372017726
3918,177589.43601943232
3919,182883.99498870468
3920,186745.62500292892
3921,170818.49347070337
3922,207921.5869410816
3923,221762.580615637
3924,69598.61236221333
3925,180899.010315727
3926,196894.4182783065
3927,346421.13377496816
3928,265174.5967769559
3929,196048.8758987952
3930,124624.28532014953
3931,402773.1735945037
3932,154297.22859659928
3933,229641.43305309946
3934,139751.4112272488
3935,197329.51770455547
3936,373683.1438037108
3937,290571.79415180715
3938,170486.2091899529
3939,159480.8920991268
3940,175295.8916419428
3941,133716.60318195284
3942,151157.32572979407
3943,149405.4790955513
3944,138989.2236698237
3945,238959.0089816262
3946,194197.9878065063
3947,221413.36979069456
3948,96922.44031324415
3949,203240.1873016775
3950,114986.30703661432
3951,172205.30094760275
3952,167512.2523081042
3953,146515.7752104229
3954,114481.56280519196
3955,200715.87290323313
3956,134990.28671117823
3957,203105.3998930349
3958,282315.8357705422
3959,164830.47769056578
3960,454963.9056710306
3961,157981.02168523445
3962,230420.7838232125
3963,194497.1590749343
3964,191409.03820413843
3965,199162.7919569202
3966,179470.56274153062
3967,147133.00816834488
3968,190503.81193356172
3969,220613.53386464439
3970,372604.8810951229
3971,150821.317419666
3972,207804.5862567159
3973,195277.25932343266
3974,176764.12903061399
3975,223177.35777352468
3976,231388.89829839393
3977,240029.66336494527
3978,167424.19677804178
3979,198060.23998355132
3980,340690.3885266476
3981,237182.7106434651
3982,252467.51371516066
3983,179550.62068839686
3984,153115.00337994448
3985,173624.29549788946
3986,222119.6792715321
3987,129798.09029820988
3988,186290.00010199423
3989,217796.95844937168
3990,167906.43573929335
3991,324208.3363737162
3992,163380.45519137158
3993,177464.816681454
3994,232338.50177127353
3995,146445.76279115747
3996,211628.74472459973
3997,192558.6378559997
3998,253693.49581842605
3999,182041.94254347563
4000,197502.22307710967
4001,281424.2198116075
4002,505129.46147709177
4003,200927.21915160064
4004,343114.1174767229
4005,186244.4750638905
4006,216036.34085258597
4007,235579.14466571578
4008,130094.38965254341
4009,248120.19580026978
4010,138257.408964697
4011,346210.098227561
4012,147916.78621234474
4013,153475.49278256766
4014,238529.05073181915
4015,198116.51511500188
4016,269182.94930869853
4017,205647.68168872513
4018,278891.3649677222
4019,305480.0422653471
4020,195193.18064233105
4021,275037.9728008022
4022,141086.52586659614
4023,179983.5048246195
4024,371890.1198291384
4025,447419.7399873012
4026,175144.11198219334
4027,139667.59562632756
4028,363772.503896518
4029,311518.75920994155
4030,194075.32596992902
4031,193133.5700204411
4032,312922.26179714163
4033,205137.5999379779
4034,166197.7560462065
4035,157383.0659611481
4036,250750.74195589568
4037,145412.4536742687
4038,180280.66696240677
4039,312119.1369363924
4040,239150.26767532382
4041,127099.96637164248
4042,353006.13519307785
4043,140621.6462168316
4044,282801.38116078463
4045,178934.78118553627
4046,266411.80032363936
4047,260593.9151825743
4048,197801.2329225005
4049,142908.2164651903
4050,408044.83195687475
4051,159346.63270472872
4052,326511.05340657773
4053,164573.45440974852
4054,402320.7752646672
4055,288153.10661177733
4056,232841.51024060414
4057,188747.63031590465
4058,166043.6036411476
4059,183634.52426629796
4060,254328.20171502474
4061,289008.78835848346
4062,183786.77660323458
4063,108672.81627010023
4064,145625.23798356188
4065,174599.419670698
4066,202905.6070446552
4067,347834.38864304335
4068,280509.7777960984
4069,333631.9405951854
4070,196535.68405349817
4071,214559.32654604077
4072,197904.61609460748
4073,166316.4822117853
4074,210216.30114329708
4075,182450.33095356027
4076,213227.94391168014
4077,190194.93918629602
4078,227598.24482439377
4079,350460.3102007841
4080,202049.43751615088
4081,157751.0009387603
4082,136928.42029710792
4083,152053.14562501686
4084,117969.33533923909
4085,205122.9517921019
4086,223391.8889512673
4087,224163.48705925117
4088,479467.804248301
4089,243527.4794452351
4090,266453.4414018409
4091,109529.81318739688
4092,217419.20255648566
4093,203975.08770118476
4094,275767.4840736249
4095,185855.20855052746
4096,179447.16854628426
4097,309842.82991056814
4098,166503.09577685085
4099,150039.62853681334
4100,267121.4097838549
4101,185681.34512619665
4102,183389.56444060907
4103,131936.39472018537
4104,353608.63976797217
4105,111730.59777520355
4106,175014.6892144125
4107,379434.7194816178
4108,211364.08751518282
4109,261804.21435433556
4110,277221.04956962995
4111,191038.43025143945
4112,126207.85357638354
4113,135814.42656912925
4114,246298.7193319003
4115,220095.7068182556
4116,202336.99577989645
4117,210402.75177785964
4118,278319.3580752403
4119,216098.03502673615
4120,172541.80299624393
4121,124873.89923418648
4122,147811.4265172267
4123,211580.7742848618
4124,178165.0199311772
4125,243342.63377427257
4126,278718.2787383746
4127,297843.4545106373
4128,209394.85955768675
4129,308730.2400212256
4130,419935.0733567686
4131,201670.78885324017
4132,116324.96285890724
4133,191278.6804199538
4134,241274.26505169764
4135,278956.3431541954
4136,194931.93742299557
4137,216302.06435068007
4138,199228.9070062441
4139,149624.48270418498
4140,414559.79584842414
4141,151010.87315455647
4142,301014.9737776216
4143,129796.62551190892
4144,148854.7628533217
4145,174131.83477687705
4146,284491.60301460186
4147,257117.9425358961
4148,280527.69021912204
4149,205807.36194289319
4150,265707.06814689294
4151,253991.94269561666
4152,218085.80636689148
4153,294449.2787410214
4154,164613.06519305348
4155,259305.43729961786
4156,184373.9271316378
4157,231466.10029961556
4158,389108.55968824954
4159,247429.80344206895
4160,109915.14438837834
4161,216858.28475590228
4162,180787.2935276093
4163,230465.70775143674
4164,199864.58169838192
4165,128751.53649527291
4166,285656.4069808092
4167,208398.2589587302
4168,195276.0427305039
4169,156299.3950927045
4170,235988.10997319678
4171,216248.3785841978
4172,165042.00577475547
4173,329262.32033898553
4174,380984.11840082565
4175,210657.5333003266
4176,181261.24882030115
4177,144336.47521765486
4178,279051.9247609733
4179,208916.9711203443
4180,438203.26382676413
4181,152669.2129778407
4182,156927.29962112385
4183,215367.177847348
4184,227399.65821083187
4185,96397.9995632435
4186,156737.61919850082
4187,234967.58297638272
4188,185584.88766563547
4189,172808.1221821442
4190,216340.23849203472
4191,233620.63963086653
4192,421466.96698569105
4193,129790.7201644566
4194,213733.67895985118
4195,141810.1504819278
4196,173438.37890349288
4197,189493.16553055524
4198,184317.47991747357
4199,202927.6376087481
4200,207940.04669603537
4201,122308.4196236933
4202,306880.0071428746
4203,219505.8653916352
4204,176854.55083649888
4205,190012.4719303849
4206,506233.9258621553
4207,281321.2284161529
4208,123567.50046604787
4209,153229.29749142873
4210,209077.8593702162
4211,184491.65217636002
4212,166429.18785987623
4213,180769.09951809328
4214,183080.62443029883
4215,171898.6485763566
4216,247316.51280181773
4217,250995.03827732799
4218,319441.14338019124
4219,186389.73477633746
4220,247418.1374778633
4221,158801.4993175023
4222,164991.42288442014
4223,189620.51140668054
4224,182958.70087742005
4225,494543.81131752575
4226,184659.71681047566
4227,276566.5767397367
4228,250257.2143847139
4229,165169.9440744912
4230,202577.77948727098
4231,190919.107741052
4232,273259.3057536775
4233,409773.5154844961
4234,186468.82233359083
4235,109568.95984464274
4236,77351.59039833814
4237,119571.69387864062
4238,324125.70396750706
4239,130790.18607494507
4240,176058.86309246256
4241,124210.34874280973
4242,174520.716263051
4243,312975.868875189
4244,160386.48509382014
4245,229873.8747073435
4246,356444.0299311211
4247,306421.5636922356
4248,113821.98545420484
4249,156996.13553619062
4250,155154.54266320745
4251,395801.9196035215
4252,140158.02107694454
4253,235339.95449457277
4254,284305.2799207754
4255,121089.26028950234
4256,216901.8682276237
4257,147828.95000760033
4258,120719.38214562906
4259,190496.32174354384
4260,363362.1408030915
4261,123184.526927947
4262,178889.59574178487
4263,149861.56794123678
4264,226196.1861957704
4265,160537.86520409124
4266,299129.74786816025
4267,217640.22146097635
4268,179321.41459575001
4269,246064.85633372632
4270,198428.43657642812
4271,184267.69911231022
4272,244765.48371770032
4273,203401.28623728876
4274,253664.60036978938
4275,199421.9972580165
4276,143073.5831910317
4277,145117.54033365328
4278,199831.31376760994
4279,278640.2496631882
4280,527851.002870448
4281,185477.91179702294
4282,161112.84502785344
4283,242791.1760267707
4284,285685.96141044376
4285,161707.795597779
4286,203508.000554849
4287,127793.47701344555
4288,101815.99434780088
4289,159632.0659937475
4290,224519.63056243927
4291,133431.41251798108
4292,204327.64204200142
4293,212107.61001436907
4294,201479.77660208542
4295,170443.3045243103
4296,210501.04042524577
4297,309662.0541194052
4298,129961.4801649865
4299,195793.76893383975
4300,138951.905186946
4301,314849.22819712525
4302,149250.161877954
4303,311637.69310121326
4304,261768.47793508458
4305,210493.19640291433
4306,136038.85744460215
4307,194382.9502106918
4308,156677.60631273474
4309,148222.7764594241
4310,226797.61611374782
4311,136327.1309499359
4312,201306.77120389088
4313,168584.3739217546
4314,273536.30509173305
4315,190551.59182134218
4316,246197.99458758492
4317,148901.4847787215
4318,148029.35354654805
4319,286647.97299236647
4320,209686.63341975742
4321,132286.69956349288
4322,257682.0667965396
4323,174935.12028552254
4324,231124.03784489143
4325,245500.39410561393
4326,236051.21635713513
4327,110082.31342165414
4328,216092.09887033212
4329,121594.24674206933
4330,136466.536672949
4331,403340.1013785042
4332,173661.68409473784
4333,323547.62176764413
4334,153553.49377063086
4335,201950.99724788681
4336,281497.1263860808
4337,174351.05794676172
4338,427416.5978524781
4339,202077.46382546067
4340,388170.3894595333
4341,214137.07646436602
4342,139730.35316781403
4343,100985.27665658074
4344,204752.3497629663
4345,152397.91200981688
4346,187139.17774786308
4347,134057.94338446658
4348,208706.28616598688
4349,180028.6650423316
4350,180469.48560158684
4351,132893.07968509675
4352,165570.91960844447
4353,157381.8738608271
4354,192698.4692289257
4355,178135.33329236042
4356,168950.65705995166
4357,208516.70475496666
4358,236815.83606773385
4359,87476.7970059048
4360,191483.4818291338
4361,334953.69602826185
4362,321924.2774223337
4363,264008.18431015854
4364,356505.67441849096
4365,226494.41429070427
4366,201612.89560839254
4367,123238.58891936662
4368,136801.23077250484
4369,244660.42483426176
4370,340076.89588711073
4371,259273.22950546973
4372,270003.87171414756
4373,216130.48162981987
4374,377620.1181021553
4375,164538.9499715378
4376,215994.47290686014
4377,251730.55625059872
4378,175850.73357209045
4379,124662.32407925904
4380,157164.97872405438
4381,196530.46146216468
4382,145021.06029297964
4383,114368.68484404562
4384,141816.03927259395
4385,205876.09545232006
4386,467382.9518515041
4387,175154.7769680623
4388,287081.9563031533
4389,103272.97346471764
4390,247116.06735521954
4391,194482.1429180596
4392,361356.6757686221
4393,259814.37700347838
4394,100987.62116844881
4395,90602.60574391353
4396,349320.935729784
4397,179493.33996133468
4398,135389.3976298717
4399,334576.1747466287
4400,155725.86342484367
4401,134922.68198593688
4402,352372.0481147845
4403,459753.4195663801
4404,158641.35674878946
4405,164880.25842352991
4406,206244.23352276668
4407,244689.6249861487
4408,315312.91968610673
4409,136387.1165893537
4410,227148.55111093514
4411,131538.8548247948
4412,268074.4880547377
4413,337557.3630639337
4414,220672.10297267948
4415,254563.09842932533
4416,310171.6754916615
4417,204067.73039860555
4418,276904.84743604576
4419,180449.78141871197
4420,150623.29275308902
4421,238508.4964173896
4422,160161.52247554
4423,154047.16747187346
4424,485926.4190759941
4425,227084.39846547708
4426,150098.48945717982
4427,163376.05221300115
4428,176858.20045507842
4429,120790.39692771049
4430,158179.1209648591
4431,208909.17865093573
4432,206847.0625613042
4433,230542.5822713016
4434,255623.95655258102
4435,298551.12949566403
4436,302334.3047499144
4437,121740.35547367138
4438,242691.521347903
4439,192576.47629510224
4440,214902.84795397072
4441,268755.7410138599
4442,110011.42480180245
4443,137378.18817357122
4444,116113.60411384882
4445,204950.39723326417
4446,420077.7280473948
4447,157170.97694146226
4448,210967.72839164358
4449,302166.07805934025
4450,123563.35028417133
4451,141410.8660180855
4452,236426.8713480001
4453,183536.53032865134
4454,263579.25942378293
4455,175109.30808345033
4456,126602.37084947793
4457,115610.37971593624
4458,174918.8348434412
4459,191149.27198626372
4460,187973.55970148285
4461,178071.72253120903
4462,135212.0880860576
4463,302948.607861545
4464,126236.72576396081
4465,188605.73810161694
4466,70053.56437249579
4467,168895.11743309326
4468,189047.2881368375
4469,146068.1132351969
4470,191759.3571653444
4471,325387.71166049124
4472,162733.66919909493
4473,165322.57433850615
4474,190868.40906718717
4475,169193.8424406307
4476,207316.81273191745
4477,259077.41380521798
4478,186745.86619118656
4479,275199.79718463816
4480,262570.88479890395
4481,162725.49588394037
4482,226314.1270567751
4483,146639.87831546343
4484,215570.28805509556
4485,167274.8401805759
4486,170497.16558400047
4487,231364.17821445837
4488,191125.8380223885
4489,181951.07636043444
4490,113695.53312742063
4491,384526.0694555078
4492,179648.0037084726
4493,155129.5977325124
4494,268852.82860048494
4495,167724.39426772605
4496,325810.37655314687
4497,171085.97072658862
4498,301770.3524590378
4499,262024.31520733406
4500,268142.9783459326
4501,194810.3902979874
4502,146487.05084868363
4503,194167.58223868004
4504,269443.09378679027
4505,278791.02899189165
4506,213915.09085079038
4507,187403.16003884384
4508,233477.343019626
4509,206259.9654920873
4510,165100.811774356
4511,376927.30530738115
4512,237493.24413270672
4513,226576.83674826354
4514,256672.0631556682
4515,204342.0738296461
4516,272378.09335271205
4517,135254.47393721453
4518,151992.73477803395
4519,395718.2096451118
4520,195122.13378280628
4521,349247.059088415
4522,131929.19257967468
4523,148320.04150771425
4524,76710.17891078058
4525,307113.76874547737
4526,175963.17471640062
4527,172736.60833282996
4528,155371.09255049287
4529,171190.40715195375
4530,176834.07471887994
4531,408758.67048231215
4532,241532.4445641039
4533,180377.14407994013
4534,129729.76224078644
4535,75219.32541632574
4536,136175.25121825328
4537,198715.18848761838
4538,309114.24107827334
4539,207862.25799415287
4540,168395.53875032344
4541,180253.12581145798
4542,198671.67499908636
4543,179254.7507062969
4544,352474.84081032226
4545,407002.8180423751
4546,317320.5315806419
4547,123960.20319188182
4548,164832.88077269678
4549,382651.9864308004
4550,98671.30457935923
4551,270855.012313231
4552,377054.53883060237
4553,215471.00400587026
4554,356810.0469903238
4555,182540.6950437051
4556,199557.43005198118
4557,187773.1911681962
4558,216070.27482239
4559,237884.76937973202
4560,122699.25631927553
4561,166862.30386533312
4562,186387.99915620268
4563,162889.7658621868
4564,278235.68636409397
4565,387673.1527056201
4566,220144.68324996415
4567,211425.82585498507
4568,237527.0209105857
4569,251664.27247790794
4570,119255.80698784879
4571,151542.39604225775
4572,417838.49324874324
4573,178530.59013290296
4574,193060.1617561451
4575,198566.01325920792
4576,235381.0772789181
4577,135545.85037983244
4578,229330.2386206833
4579,145626.1368223199
4580,212167.01795021124
4581,180483.14674366536
4582,235831.79594980102
4583,198372.2770948422
4584,230870.57946138273
4585,208541.1770577805
4586,202383.45058332325
4587,334136.6149745975
4588,213071.43667475827
4589,416633.8868457965
4590,208124.632170044
4591,102868.55615458045
4592,145116.71540524025
4593,341050.9115531456
4594,182826.69041739535
4595,117288.36129838254
4596,304978.4899457527
4597,215325.3730922903
4598,283563.90272856207
4599,179860.69291336703
4600,164938.96273643838
4601,481415.54058693623
4602,416558.5554864949
4603,243083.49430661605
4604,244955.71301899082
4605,183416.53956588396
4606,203357.26424452997
4607,254455.3116151715
4608,185469.0726829593
4609,111836.33955304576
4610,191671.74359316973
4611,327502.67781907925
4612,342191.24675455666
4613,196384.21501665478
4614,211011.1022117497
4615,314810.05795198126
4616,346864.8632466447
4617,379282.8424386739
4618,212016.59136239704
4619,153325.1284620264
4620,101693.74600213708
4621,248637.05697423007
4622,118578.1137092007
4623,175906.76158320182
4624,185238.02756415296
4625,154581.4269264162
4626,371174.7918279901
4627,186300.2023900396
4628,180188.98335454904
4629,247213.14991990873
4630,194040.23656117957
4631,227283.49266002767
4632,503502.1480139891
4633,135952.8404330492
4634,302262.89433913684
4635,196941.5634630121
4636,241003.36483657107
4637,209738.68977993648
4638,213117.7217040424
4639,164063.37342684038
4640,155722.6399351348
4641,181650.29925382187
4642,236762.7193316185
4643,140104.27079788895
4644,147069.0055646446
4645,243783.50872713808
4646,205362.26162866905
4647,221065.57453513186
4648,308224.8612589878
4649,163983.58221895818
4650,164894.25631435966
4651,167695.29865232756
4652,126668.91862822109
4653,226017.07709239423
4654,139991.1256175903
4655,195859.00102426042
4656,118996.22076101555
4657,159537.83814155686
4658,163542.21971019806
4659,200007.66892044552
4660,181314.70941958867
4661,221994.86843716915
4662,141202.04321235447
4663,292461.4953129845
4664,168426.673632274
4665,216234.92115407123
4666,211358.17207184102
4667,175790.9999327022
4668,177491.77171217772
4669,368807.10746252263
4670,190058.06999759414
4671,157799.77714851816
4672,158779.93191781454
4673,280801.17451747856
4674,164843.07283832296
4675,168912.28588910072
4676,226414.49198063146
4677,265677.36221682094
4678,130248.60238135395
4679,156988.56211843
4680,128031.47844051827
4681,251567.2454079938
4682,165281.30314945607
4683,150714.5567261183
4684,168960.81896019296
4685,498448.2620610249
4686,342799.75573860185
4687,127754.59065654647
4688,185486.48942813065
4689,121510.87673883961
4690,120533.98592073604
4691,171330.03886665904
4692,214340.65046614982
4693,164871.97921181406
4694,323028.4644143102
4695,147592.8886127864
4696,303362.6665430497
4697,228072.5132964493
4698,219007.48956093309
4699,203692.41107211757
4700,109031.35176963363
4701,237635.77160315844
4702,136995.81967119616
4703,183729.1678554088
4704,183140.91385589205
4705,243274.91393681377
4706,212738.1209940096
4707,186946.11067804822
4708,340003.10480970464
4709,366114.0107945233
4710,159402.41747818125
4711,356054.01898976223
4712,140585.28870786284
4713,311834.5564846668
4714,208007.95675108107
4715,151045.943116682
4716,155359.81589533386
4717,196652.5248567179
4718,181250.05893931922
4719,151995.40236920546
4720,160773.83781298136
4721,173126.23777120188
4722,188030.69243758303
4723,217654.2873180121
4724,176444.87925900955
4725,69011.32403790561
4726,176777.15211719245
4727,402091.21101503185
4728,295436.9196606905
4729,172536.29310524088
4730,210424.63661581703
4731,182031.78650125515
4732,350528.29566455743
4733,168231.2037830677
4734,155362.5946111635
4735,114907.55024358259
4736,182263.8270076399
4737,290911.31035587477
4738,201814.10147152978
4739,243922.9114781669
4740,201572.74385864686
4741,237141.41034737162
4742,147938.6554458449
4743,257233.2407054078
4744,311131.7707085814
4745,222720.8879300576
4746,155826.40469080218
4747,194220.7055992584
4748,168954.8111396449
4749,109530.44867243673
4750,270160.130946814
4751,153776.60396373377
4752,418522.5975431004
4753,214799.7939692227
4754,156987.28607247042
4755,126870.66059287879
4756,161528.53527210178
4757,237251.18058210585
4758,346027.0550356118
4759,113887.56570794042
4760,317852.19695783424
4761,181537.86758335587
4762,354556.2156806564
4763,150151.95511353898
4764,206996.80738757792
4765,226815.86495278723
4766,203682.04555928468
4767,178539.3717043569
4768,159401.6346568699
4769,151541.14530973157
4770,193428.4442533252
4771,134968.33275277878
4772,174458.10955626235
4773,221978.0314318832
4774,218263.80933462892
4775,172152.79088851422
4776,140113.2148389941
4777,147285.78591375076
4778,194463.20327644135
4779,221507.61284589564
4780,230443.23025766027
4781,184594.9318877146
4782,181518.06298719218
4783,190098.06369219068
4784,132298.27358768732
4785,443327.16093020106
4786,190562.11994045493
4787,168406.48808188442
4788,196152.24930547964
4789,194330.52693340156
4790,136149.57654808694
4791,416433.0211922851
4792,238339.70670308534
4793,126779.45795134091
4794,83530.50662254408
4795,223333.10559063472
4796,187749.90118299515
4797,236941.83943102762
4798,284680.7410138056
4799,225679.74393750238
4800,125035.3270140642
4801,260857.86855595943
4802,164317.43843786552
4803,236963.56477366117
4804,175867.15217719463
4805,394443.97938498476
4806,181363.46754623004
4807,340038.94482565223
4808,370145.39256403333
4809,163618.7376529688
4810,394516.7858677172
4811,197483.03225721105
4812,157929.06957105084
4813,204446.70688242244
4814,177221.70486161846
4815,244530.31696287644
4816,409751.28747592797
4817,147761.2577651792
4818,256966.86543405478
4819,214751.82284745804
4820,231494.30947997633
4821,237285.03647991165
4822,192588.05874111335
4823,211443.35869650534
4824,141937.77814631804
4825,262989.2152812921
4826,146138.34391664428
4827,281561.116679094
4828,188944.084098191
4829,238735.91971119322
4830,186688.85077858175
4831,183457.39369758486
4832,188553.1502065251
4833,180589.34251407534
4834,151888.7317235459
4835,150084.34540853914
4836,343325.39517555875
4837,213831.87644443117
4838,165729.4423156834
4839,334080.70340718655
4840,190935.14516062543
4841,122580.26312429844
4842,182961.90658281615
4843,121523.83613672426
4844,191594.51286287562
4845,234249.86014744648
4846,175375.06728891522
4847,189985.8261650826
4848,368475.0227473717
4849,170426.85480599757
4850,185736.02524578283
4851,341908.77389330533
4852,362449.2747932741
4853,173312.42558791497
4854,110394.93110208209
4855,224062.42637374974
4856,189571.29522662426
4857,145253.26894136553
4858,327969.8694056999
4859,153723.89788016918
4860,112629.90632546815
4861,143322.30674814805
4862,158967.48328072447
4863,180865.2442359665
4864,314774.1235366203
4865,229953.19955706646
4866,334593.81128816464
4867,344182.06835625664
4868,288523.28400454967
4869,201938.75742038738
4870,80021.92253438625
4871,233041.50007771119
4872,192663.35876941323
4873,161891.74786030364
4874,184038.49349454243
4875,156594.0037189606
4876,121918.41980516346
4877,219139.1078677483
4878,158658.25795842265
4879,138931.87399602888
4880,363744.7532098366
4881,262069.63057017722
4882,211458.48600285678
4883,212175.36414805386
4884,369233.47198581265
4885,176612.8091389763
4886,233373.72927773593
4887,181794.04942940397
4888,230692.8558565712
4889,259513.70157769797
4890,207143.44849382792
4891,189169.93005862794
4892,165499.96700953197
4893,152851.33159571185
4894,293316.19474976393
4895,163291.30536219775
4896,154866.16705798768
4897,385592.6673729973
4898,232543.7449024073
4899,162159.50198081307
4900,244472.89216231584
4901,471893.0521626448
4902,380934.91754871065
4903,176189.5316753783
4904,176474.342915796
4905,189722.51088308886
4906,232807.1982828216
4907,192540.18094580498
4908,146312.55287357364
4909,126508.84266579646
4910,259178.42404466268
4911,150568.6525739748
4912,88035.49789533997
4913,199653.45783179297
4914,353437.1345170617
4915,142399.02742486072
4916,144822.60678254353
4917,165838.73082697403
4918,199083.00914137912
4919,158319.3902596687
4920,134758.5623514829
4921,183903.18028852358
4922,230616.89627295983
4923,186300.41715267638
4924,196442.1627144037
4925,197491.03818767297
4926,286159.5656808659
4927,107042.73727838357
4928,225526.3313799853
4929,120739.1684518982
4930,314183.17806696217
4931,174249.05157081046
4932,203840.4181760048
4933,183176.07825736245
4934,189736.86939998236
4935,180649.97575620704
4936,247743.44357407212
4937,110430.75885752044
4938,160311.24092243207
4939,157191.87841836084
4940,410881.50774940016
4941,154154.04929804924
4942,236874.5087522928
4943,174063.5397725108
4944,155083.26287138718
4945,359091.72856600425
4946,188748.68436195896
4947,140337.54148016774
4948,360844.4240521428
4949,134715.10041456204
4950,460238.79203077185
4951,178288.78375023778
4952,156075.80009629353
4953,186591.11030813324
4954,379530.7087384858
4955,153904.0481234655
4956,250102.58454167392
4957,156548.147338357
4958,196265.94594040592
4959,234604.5598636698
4960,84761.39688765364
4961,383245.9085357325
4962,106157.56106674514
4963,278350.8251418692
4964,178789.03795265415
4965,466804.72032370465
4966,198569.72807971697
4967,167297.90198867454
4968,334499.91020026506
4969,187896.7219909285
4970,243039.78140895118
4971,186136.88456550307
4972,157994.3724866853
4973,242919.4366907754
4974,151679.3006243513
4975,372503.631400554
4976,144045.96724760928
4977,180684.87489255585
4978,265947.0257904797
4979,232097.3145640648
4980,264264.1805917397
4981,161322.15537723782
4982,133597.5762115799
4983,222409.91300849788
4984,183437.88491446926
4985,450387.4103533828
4986,221666.3489314257
4987,165363.90396634315
4988,202326.72070060644
4989,195151.19839984772
4990,205819.87699411818
4991,206313.26003806596
4992,169435.51862190105
4993,142611.24777593973
4994,243242.02756707344
4995,173480.57573293857
4996,372889.12978724355
4997,146646.2049435529
4998,193987.13494654204
4999,255015.4878957615
